series_success,fourth_down_converted,fourth_down_failed,first_down,yardline_100,ydstogo,yards_gained,score_differential,game_seconds_remaining,epa,wp,rush_attempt,pass_attempt,ep
0.0,0.0,1.0,0.0,41.0,1.0,0.0,11.0,440.0,-3.080934,0.9600463,0.0,1.0,1.2201906
0.0,0.0,1.0,0.0,45.0,9.0,0.0,-11.0,363.0,-1.9389759,0.041006237,0.0,1.0,0.4810646
0.0,0.0,1.0,0.0,20.0,1.0,-3.0,7.0,2241.0,-4.301165,0.795957,1.0,0.0,3.1639202
1.0,1.0,0.0,1.0,69.0,6.0,18.0,-14.0,143.0,2.2335615,0.003492165,0.0,1.0,-0.37503973
0.0,0.0,1.0,0.0,55.0,25.0,-7.0,-14.0,10.0,-0.08093409,0.00045439843,0.0,1.0,0.08093409
0.0,0.0,1.0,0.0,67.0,2.0,0.0,0.0,3410.0,-3.9344075,0.38814172,1.0,0.0,-0.9955897
1.0,1.0,0.0,1.0,17.0,1.0,2.0,-13.0,1832.0,0.6128086,0.12978318,1.0,0.0,2.6928363
0.0,0.0,1.0,0.0,45.0,1.0,0.0,-17.0,648.0,-3.342016,0.019759767,1.0,0.0,0.8749294
0.0,0.0,1.0,0.0,68.0,1.0,-1.0,3.0,3215.0,-3.7235336,0.60415095,1.0,0.0,-0.10314101
1.0,1.0,0.0,1.0,40.0,1.0,2.0,6.0,1959.0,2.0214224,0.73971736,1.0,0.0,0.94376385
1.0,1.0,0.0,1.0,25.0,2.0,3.0,-3.0,558.0,2.1665208,0.4326958,0.0,1.0,2.2618687
1.0,1.0,0.0,1.0,15.0,1.0,9.0,4.0,75.0,2.5010393,0.9626007,0.0,1.0,2.1894703
1.0,1.0,0.0,1.0,19.0,1.0,5.0,-10.0,3117.0,1.6709636,0.32192045,1.0,0.0,3.6647313
1.0,1.0,0.0,1.0,41.0,3.0,27.0,-10.0,2186.0,4.3053102,0.2545697,0.0,1.0,0.7487698
0.0,0.0,1.0,0.0,3.0,3.0,0.0,-10.0,1615.0,-2.747755,0.2796951,0.0,1.0,3.0726216
1.0,1.0,0.0,1.0,48.0,12.0,30.0,-7.0,86.0,4.2726526,0.06916689,0.0,1.0,0.43447608
1.0,1.0,0.0,1.0,28.0,20.0,28.0,-7.0,58.0,5.0426345,0.08698137,0.0,1.0,1.9573656
0.0,0.0,1.0,0.0,2.0,2.0,0.0,-11.0,2171.0,-2.758619,0.25844857,0.0,1.0,3.2290485
0.0,0.0,1.0,0.0,57.0,21.0,-9.0,-18.0,271.0,-3.2543879,0.0013552712,0.0,1.0,-0.46285757
1.0,1.0,0.0,1.0,34.0,2.0,2.0,-7.0,3178.0,2.5586953,0.38167927,1.0,0.0,1.5008056
1.0,1.0,0.0,1.0,66.0,1.0,4.0,7.0,1677.0,2.3545177,0.73033977,1.0,0.0,-0.6728575
1.0,1.0,0.0,1.0,22.0,1.0,9.0,-3.0,272.0,1.7999513,0.4931491,1.0,0.0,3.0030382
0.0,0.0,1.0,0.0,40.0,7.0,6.0,-6.0,2753.0,-1.8124158,0.30198693,0.0,1.0,0.3689683
0.0,0.0,1.0,0.0,41.0,12.0,0.0,-13.0,440.0,-1.9617519,0.036312502,0.0,1.0,0.21918805
0.0,0.0,1.0,0.0,76.0,10.0,0.0,-16.0,200.0,-0.51565325,0.0012817474,0.0,1.0,-0.61113816
1.0,1.0,0.0,1.0,42.0,1.0,5.0,0.0,1555.0,2.5638292,0.44406372,0.0,1.0,0.8399872
1.0,1.0,0.0,1.0,36.0,1.0,10.0,-11.0,740.0,2.509217,0.09776327,0.0,1.0,1.6280866
0.0,0.0,1.0,0.0,29.0,8.0,-11.0,-10.0,2706.0,-3.9164693,0.17593542,0.0,1.0,1.7538037
1.0,1.0,0.0,1.0,50.0,1.0,1.0,-16.0,817.0,2.1541164,0.025190163,0.0,1.0,0.1346168
1.0,1.0,0.0,1.0,27.0,1.0,2.0,-13.0,120.0,1.3315538,0.00833328,1.0,0.0,2.444149
0.0,0.0,1.0,0.0,44.0,5.0,0.0,0.0,3297.0,-2.5705845,0.497489,0.0,1.0,0.48257187
1.0,1.0,0.0,1.0,41.0,5.0,8.0,0.0,1443.0,3.1477637,0.53223646,1.0,0.0,1.113072
0.0,0.0,0.0,0.0,14.0,1.0,1.0,-3.0,2326.0,-1.2138178,0.40043473,1.0,0.0,3.5395024
1.0,1.0,0.0,1.0,43.0,3.0,11.0,-4.0,1233.0,3.359062,0.3676029,0.0,1.0,0.7503558
1.0,1.0,0.0,1.0,41.0,4.0,6.0,10.0,297.0,2.6584144,0.9408236,0.0,1.0,0.93322116
0.0,0.0,1.0,0.0,52.0,4.0,0.0,-13.0,152.0,-2.5281026,0.008072237,0.0,1.0,0.31035063
1.0,1.0,0.0,1.0,50.0,12.0,14.0,13.0,28.0,-0.24146101,0.99893314,1.0,0.0,0.24146101
1.0,1.0,0.0,1.0,48.0,3.0,7.0,0.0,3094.0,3.3460526,0.4138497,0.0,1.0,-0.16241916
1.0,1.0,0.0,1.0,34.0,3.0,9.0,0.0,2939.0,3.304834,0.458506,0.0,1.0,0.9141323
0.0,0.0,1.0,0.0,53.0,13.0,9.0,-4.0,97.0,-0.1497026,0.14934221,0.0,1.0,0.1497026
1.0,1.0,0.0,1.0,28.0,1.0,2.0,-9.0,2393.0,1.6624258,0.22375569,1.0,0.0,2.3357332
1.0,1.0,0.0,1.0,37.0,1.0,4.0,-7.0,120.0,1.8634621,0.12502514,1.0,0.0,1.320102
0.0,0.0,1.0,0.0,27.0,20.0,0.0,-7.0,8.0,-2.104177,0.07526993,0.0,1.0,2.104177
1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,2178.0,2.750798,0.78426313,1.0,0.0,4.2492023
1.0,1.0,0.0,1.0,18.0,4.0,18.0,18.0,618.0,4.3944483,0.99356854,0.0,1.0,2.6055517
0.0,0.0,1.0,0.0,11.0,11.0,0.0,-25.0,385.0,-2.8923154,0.0016806169,0.0,1.0,2.7585428
1.0,1.0,0.0,1.0,13.0,4.0,5.0,-25.0,149.0,2.476794,0.00036753542,0.0,1.0,2.723579
0.0,0.0,1.0,0.0,35.0,6.0,0.0,-17.0,72.0,-1.1624867,0.0008348869,0.0,1.0,1.1624867
0.0,0.0,1.0,0.0,33.0,7.0,0.0,-7.0,3311.0,-3.0801446,0.3051663,0.0,1.0,1.3149519
1.0,1.0,0.0,1.0,26.0,1.0,12.0,-27.0,1848.0,2.0328994,0.0031636278,0.0,1.0,2.393901
1.0,1.0,0.0,1.0,41.0,1.0,25.0,-2.0,88.0,2.9199576,0.4333574,1.0,0.0,0.9722849
0.0,0.0,1.0,0.0,32.0,3.0,0.0,0.0,3420.0,-3.0271873,0.54894465,0.0,1.0,1.6401061
1.0,1.0,0.0,1.0,46.0,8.0,13.0,-14.0,2069.0,3.408695,0.11083971,0.0,1.0,-0.12772399
0.0,0.0,1.0,0.0,56.0,5.0,0.0,-3.0,149.0,-1.9109597,0.22806677,0.0,1.0,0.4632541
1.0,1.0,0.0,1.0,43.0,2.0,18.0,-3.0,932.0,3.7708724,0.41855747,0.0,1.0,0.77965665
1.0,1.0,0.0,1.0,7.0,1.0,2.0,0.0,518.0,2.0595322,0.57686913,1.0,0.0,3.6739388
1.0,1.0,0.0,1.0,55.0,1.0,1.0,7.0,208.0,2.4373872,0.90620965,1.0,0.0,-0.1303494
0.0,0.0,1.0,0.0,52.0,8.0,3.0,-7.0,111.0,-0.531662,0.06010164,0.0,1.0,0.531662
1.0,1.0,0.0,1.0,50.0,5.0,5.0,-24.0,196.0,2.616091,0.00021282138,0.0,1.0,-0.14328459
1.0,1.0,0.0,1.0,23.0,1.0,2.0,-14.0,2472.0,1.5078878,0.20143265,1.0,0.0,3.0815816
0.0,0.0,1.0,0.0,16.0,6.0,0.0,-17.0,452.0,-3.2216086,0.019116083,0.0,1.0,2.5841513
1.0,1.0,0.0,1.0,19.0,1.0,4.0,-3.0,2453.0,1.8300633,0.4979607,1.0,0.0,2.9992595
1.0,1.0,0.0,1.0,35.0,4.0,9.0,0.0,1920.0,2.4187334,0.5232909,1.0,0.0,1.2184429
0.0,0.0,1.0,0.0,40.0,8.0,-8.0,-7.0,3046.0,-2.802627,0.28148052,0.0,1.0,-0.10303305
1.0,1.0,0.0,1.0,83.0,16.0,17.0,-24.0,258.0,3.010741,0.00034174355,0.0,1.0,-1.5997379
0.0,0.0,1.0,0.0,64.0,8.0,0.0,-24.0,178.0,-2.0265076,0.00021984267,0.0,1.0,-0.4467539
1.0,1.0,0.0,1.0,14.0,1.0,14.0,3.0,2039.0,3.6640384,0.7570561,0.0,1.0,3.3359616
1.0,1.0,0.0,1.0,41.0,6.0,35.0,-7.0,900.0,5.382644,0.1791114,0.0,1.0,0.24397357
1.0,1.0,0.0,1.0,35.0,3.0,29.0,0.0,3328.0,4.0453944,0.54894465,0.0,1.0,1.7706001
1.0,1.0,0.0,1.0,66.0,1.0,2.0,0.0,2199.0,1.8594826,0.4993904,1.0,0.0,-0.40377417
0.0,0.0,1.0,0.0,53.0,2.0,-4.0,-21.0,658.0,-3.0254142,0.0063756276,1.0,0.0,-0.012831652
0.0,0.0,1.0,0.0,62.0,3.0,-7.0,-24.0,253.0,-3.1214583,0.0002846547,1.0,0.0,-0.5103657
1.0,1.0,0.0,1.0,23.0,2.0,6.0,24.0,120.0,1.9278184,0.9998759,1.0,0.0,2.5262895
1.0,1.0,0.0,1.0,44.0,5.0,28.0,0.0,2128.0,4.2773767,0.48785278,1.0,0.0,0.60229486
1.0,1.0,0.0,1.0,21.0,1.0,2.0,3.0,1142.0,1.700135,0.7699504,1.0,0.0,3.039061
0.0,0.0,1.0,0.0,63.0,10.0,0.0,-4.0,75.0,-2.5715897,0.15368773,0.0,1.0,-0.20948763
1.0,1.0,0.0,1.0,18.0,1.0,2.0,0.0,170.0,1.6155871,0.6402638,1.0,0.0,2.957694
0.0,0.0,1.0,0.0,11.0,1.0,-1.0,0.0,3074.0,-4.5361557,0.5836959,1.0,0.0,3.8804371
0.0,0.0,1.0,0.0,34.0,15.0,4.0,-14.0,22.0,-1.5372974,0.0010101093,1.0,0.0,1.5372974
0.0,0.0,1.0,0.0,69.0,4.0,-13.0,-13.0,632.0,-3.8970158,0.03237094,0.0,1.0,-0.8983627
1.0,1.0,0.0,1.0,38.0,3.0,6.0,16.0,2622.0,3.0755405,0.9139438,0.0,1.0,0.79495203
1.0,1.0,0.0,1.0,48.0,5.0,22.0,-26.0,2071.0,3.4819283,0.004079647,0.0,1.0,0.36280322
1.0,1.0,0.0,1.0,68.0,3.0,5.0,-33.0,1383.0,2.7903533,0.0011137812,0.0,1.0,-0.5865514
1.0,1.0,0.0,1.0,53.0,1.0,1.0,-33.0,975.0,2.1052496,0.00035267608,1.0,0.0,0.6537772
0.0,0.0,1.0,0.0,50.0,8.0,0.0,-33.0,902.0,-2.4157104,0.00015204622,0.0,1.0,-0.11484165
0.0,0.0,1.0,0.0,62.0,14.0,0.0,-40.0,196.0,-2.3002195,6.4896645e-05,0.0,1.0,-0.77160436
0.0,0.0,1.0,0.0,32.0,4.0,0.0,40.0,74.0,-2.601654,0.99990284,0.0,1.0,1.5418129
1.0,1.0,0.0,1.0,83.0,2.0,3.0,0.0,3267.0,2.5288293,0.36691824,1.0,0.0,-2.0811253
0.0,0.0,1.0,0.0,58.0,10.0,0.0,-7.0,1803.0,-0.061050955,0.17706355,0.0,1.0,0.061050955
0.0,0.0,1.0,0.0,45.0,2.0,0.0,1.0,153.0,-2.487974,0.6527539,0.0,1.0,0.5069413
0.0,0.0,1.0,0.0,70.0,25.0,0.0,-1.0,129.0,-2.68072,0.35621354,0.0,1.0,-0.8179264
0.0,0.0,1.0,0.0,60.0,1.0,0.0,0.0,3399.0,-3.5547354,0.5102725,1.0,0.0,0.3077576
1.0,1.0,0.0,1.0,35.0,3.0,35.0,11.0,1294.0,5.9550405,0.8678837,0.0,1.0,1.0449594
1.0,1.0,0.0,1.0,18.0,5.0,6.0,-24.0,245.0,2.0669227,0.00070366386,0.0,1.0,2.4999292
0.0,0.0,1.0,0.0,30.0,6.0,5.0,18.0,70.0,-1.6329796,0.9995691,1.0,0.0,1.1975123
0.0,0.0,1.0,0.0,53.0,1.0,-11.0,0.0,3359.0,-4.016744,0.46926636,0.0,1.0,0.14492947
0.0,0.0,1.0,0.0,58.0,1.0,0.0,-9.0,1360.0,-3.5719452,0.15247206,1.0,0.0,0.28677985
0.0,0.0,1.0,0.0,48.0,13.0,0.0,-16.0,124.0,-1.8932264,0.0007861066,0.0,1.0,0.207541
1.0,1.0,0.0,1.0,69.0,3.0,12.0,-16.0,8.0,0.04170434,0.00041080898,0.0,1.0,-0.04170434
0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,2518.0,-4.2618265,0.595992,1.0,0.0,3.669965
0.0,0.0,1.0,0.0,42.0,4.0,0.0,0.0,2335.0,-2.8483863,0.48503357,0.0,1.0,0.57087547
0.0,0.0,1.0,0.0,49.0,1.0,0.0,3.0,1169.0,-3.412063,0.64792514,0.0,1.0,0.43698308
0.0,0.0,1.0,0.0,42.0,1.0,-2.0,-3.0,1099.0,-3.8732524,0.44262484,1.0,0.0,1.3345687
0.0,0.0,1.0,0.0,48.0,1.0,0.0,-4.0,781.0,-3.493465,0.28644502,1.0,0.0,0.78496784
1.0,1.0,0.0,1.0,15.0,2.0,4.0,-4.0,446.0,2.147658,0.40183452,0.0,1.0,2.9801483
1.0,1.0,0.0,1.0,8.0,5.0,5.0,-10.0,88.0,3.1308494,0.034766488,1.0,0.0,2.9040463
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-10.0,52.0,-4.3982506,0.03954271,0.0,1.0,4.601934
1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,589.0,2.7120137,0.8159437,1.0,0.0,4.2879863
1.0,1.0,0.0,1.0,35.0,1.0,13.0,0.0,3474.0,2.7050939,0.4653941,0.0,1.0,1.8464501
1.0,1.0,0.0,1.0,42.0,7.0,10.0,-4.0,1989.0,3.4183302,0.3024174,0.0,1.0,0.259914
0.0,0.0,1.0,0.0,67.0,12.0,-9.0,-2.0,61.0,-2.6195273,0.27056548,0.0,1.0,-0.010122327
1.0,1.0,0.0,1.0,36.0,8.0,12.0,-8.0,704.0,3.4280915,0.15876131,0.0,1.0,1.0169954
0.0,0.0,1.0,0.0,17.0,3.0,0.0,-8.0,579.0,-2.9568965,0.20210493,0.0,1.0,2.7487164
0.0,0.0,1.0,0.0,48.0,17.0,0.0,-5.0,144.0,-2.057449,0.17529008,0.0,1.0,-0.4558939
0.0,0.0,1.0,0.0,44.0,2.0,0.0,5.0,120.0,-1.9751048,0.9077942,0.0,1.0,0.9419339
0.0,0.0,1.0,0.0,20.0,11.0,0.0,-5.0,29.0,-2.0777814,0.28806084,0.0,1.0,2.0777814
1.0,1.0,0.0,1.0,45.0,1.0,11.0,0.0,3394.0,2.7815719,0.48698178,0.0,1.0,0.74515367
1.0,1.0,0.0,1.0,16.0,3.0,5.0,-20.0,1839.0,1.322924,0.054633643,0.0,1.0,2.2560325
0.0,0.0,1.0,0.0,8.0,4.0,0.0,-20.0,1026.0,-2.9980621,0.020291496,0.0,1.0,2.9686382
0.0,0.0,1.0,0.0,25.0,5.0,-7.0,-23.0,81.0,-2.2328997,0.0002733886,0.0,1.0,2.2328997
1.0,1.0,0.0,1.0,68.0,1.0,1.0,0.0,498.0,2.1163177,0.41568458,1.0,0.0,-0.35686946
1.0,1.0,0.0,1.0,45.0,4.0,9.0,-10.0,339.0,2.7800057,0.06326304,0.0,1.0,0.5457304
1.0,1.0,0.0,1.0,32.0,1.0,4.0,3.0,1280.0,1.9298029,0.7088761,1.0,0.0,2.4078383
0.0,0.0,1.0,0.0,43.0,1.0,1.0,-4.0,2725.0,-3.0292132,0.31041902,1.0,0.0,0.53025836
0.0,0.0,1.0,0.0,49.0,9.0,0.0,-4.0,65.0,-2.162935,0.16181566,0.0,1.0,0.3765037
0.0,0.0,1.0,0.0,41.0,4.0,0.0,-4.0,2334.0,-2.8011413,0.4413859,0.0,1.0,0.6863766
1.0,1.0,0.0,1.0,26.0,1.0,13.0,-7.0,1830.0,1.9324335,0.3639847,1.0,0.0,2.6310718
1.0,1.0,0.0,1.0,6.0,4.0,6.0,-12.0,714.0,4.0270042,0.11691659,1.0,0.0,2.9729955
1.0,1.0,0.0,1.0,23.0,1.0,7.0,-2.0,128.0,1.8064625,0.5441409,1.0,0.0,2.9170258
0.0,0.0,1.0,0.0,75.0,10.0,0.0,-1.0,42.0,-2.4458454,0.2383205,0.0,1.0,-0.17110671
1.0,1.0,0.0,1.0,14.0,1.0,2.0,-14.0,3004.0,1.3882084,0.2141033,1.0,0.0,3.9730055
1.0,1.0,0.0,1.0,81.0,3.0,10.0,-11.0,284.0,2.5739617,0.031640947,0.0,1.0,-1.2521496
0.0,0.0,1.0,0.0,45.0,5.0,-5.0,3.0,2050.0,-2.7448084,0.62103665,0.0,1.0,0.23010595
1.0,1.0,0.0,1.0,42.0,2.0,10.0,-3.0,1920.0,2.6142838,0.44077456,0.0,1.0,0.81674737
1.0,1.0,0.0,1.0,30.0,1.0,2.0,5.0,624.0,1.7912574,0.7910944,1.0,0.0,2.2046056
0.0,0.0,1.0,0.0,16.0,12.0,0.0,-8.0,263.0,-2.8848858,0.121685065,0.0,1.0,2.5621214
0.0,0.0,1.0,0.0,46.0,4.0,-6.0,0.0,3194.0,-3.1970243,0.58522826,0.0,1.0,0.5750085
1.0,1.0,0.0,1.0,27.0,2.0,20.0,0.0,2992.0,3.326788,0.476964,0.0,1.0,2.0989745
1.0,1.0,0.0,1.0,38.0,1.0,10.0,3.0,2413.0,3.549999,0.5696023,1.0,0.0,1.3066124
1.0,1.0,0.0,1.0,8.0,4.0,8.0,3.0,2304.0,4.121722,0.6047452,0.0,1.0,2.878278
1.0,1.0,0.0,1.0,6.0,1.0,2.0,-7.0,3009.0,2.0768654,0.42942247,1.0,0.0,4.0002055
0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1981.0,-4.30731,0.8033012,0.0,1.0,4.561666
1.0,1.0,0.0,1.0,12.0,1.0,2.0,11.0,1422.0,1.3480291,0.9217932,1.0,0.0,3.9163775
1.0,1.0,0.0,1.0,2.0,2.0,2.0,11.0,1266.0,3.7605338,0.9255296,0.0,1.0,3.2394662
1.0,1.0,0.0,1.0,24.0,1.0,2.0,-14.0,986.0,1.500731,0.106979154,1.0,0.0,3.118463
0.0,0.0,1.0,0.0,33.0,4.0,3.0,-7.0,60.0,-1.9825689,0.083887815,0.0,1.0,1.5689404
1.0,1.0,0.0,1.0,28.0,1.0,3.0,13.0,825.0,1.7945803,0.9677385,1.0,0.0,2.542323
1.0,1.0,0.0,1.0,58.0,3.0,12.0,-13.0,144.0,2.5795805,0.0077679604,0.0,1.0,-0.15088299
1.0,1.0,0.0,1.0,54.0,2.0,14.0,-11.0,115.0,2.424125,0.017264389,1.0,0.0,0.20445633
1.0,1.0,0.0,1.0,6.0,1.0,2.0,-14.0,587.0,2.012983,0.057236724,1.0,0.0,3.8593848
1.0,1.0,0.0,1.0,81.0,1.0,4.0,-7.0,2906.0,2.4365337,0.24991098,1.0,0.0,-1.7011293
0.0,0.0,1.0,0.0,31.0,4.0,0.0,0.0,2381.0,-3.219968,0.61079824,0.0,1.0,1.7177622
1.0,1.0,0.0,1.0,11.0,3.0,5.0,0.0,1567.0,2.893402,0.62651974,0.0,1.0,3.0334713
1.0,1.0,0.0,1.0,59.0,1.0,3.0,-7.0,1328.0,2.3892775,0.2133766,1.0,0.0,-0.1662472
0.0,0.0,1.0,0.0,55.0,2.0,0.0,4.0,932.0,-3.082343,0.7098109,0.0,1.0,0.055519745
1.0,1.0,0.0,1.0,55.0,2.0,9.0,-10.0,618.0,2.9139335,0.09547731,0.0,1.0,0.16451176
0.0,0.0,1.0,0.0,61.0,1.0,-1.0,-10.0,148.0,-3.1870885,0.02411662,1.0,0.0,-0.042026423
1.0,1.0,0.0,1.0,22.0,1.0,2.0,11.0,2423.0,1.3801996,0.89355797,1.0,0.0,3.080345
1.0,1.0,0.0,1.0,4.0,4.0,4.0,-18.0,1912.0,4.519066,0.096981116,0.0,1.0,2.4809341
1.0,1.0,0.0,1.0,80.0,3.0,14.0,-8.0,28.0,0.20155933,0.011201921,1.0,0.0,-0.10471705
0.0,0.0,1.0,0.0,37.0,4.0,0.0,-10.0,826.0,-2.85385,0.12957779,0.0,1.0,0.7918202
0.0,0.0,1.0,0.0,2.0,2.0,0.0,-10.0,2506.0,-2.6973953,0.3121584,0.0,1.0,3.2022777
0.0,0.0,1.0,0.0,37.0,1.0,0.0,16.0,858.0,-3.273192,0.97452366,0.0,1.0,1.3128084
1.0,1.0,0.0,1.0,29.0,1.0,1.0,-3.0,2998.0,1.7287908,0.46391204,1.0,0.0,2.4962244
0.0,0.0,1.0,0.0,65.0,7.0,-8.0,-9.0,292.0,-3.1506538,0.041423727,0.0,1.0,-0.653512
0.0,0.0,1.0,0.0,59.0,5.0,0.0,-41.0,1182.0,-2.8437517,0.00037178805,0.0,1.0,-0.6982786
1.0,1.0,0.0,1.0,8.0,1.0,1.0,-41.0,926.0,1.6702205,0.00039376097,1.0,0.0,3.7399993
0.0,0.0,1.0,0.0,4.0,3.0,0.0,-8.0,1083.0,-3.2845254,0.22889118,0.0,1.0,3.0108538
0.0,0.0,1.0,0.0,66.0,1.0,0.0,11.0,2092.0,-3.1912699,0.8400696,1.0,0.0,-0.17656897
1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0,1372.0,2.104938,0.9976955,1.0,0.0,4.895062
0.0,0.0,1.0,0.0,21.0,15.0,0.0,-50.0,246.0,-2.831624,0.00011030993,0.0,1.0,2.2845075
0.0,0.0,1.0,0.0,56.0,28.0,0.0,-17.0,410.0,-2.8334079,0.010168847,0.0,1.0,0.11541737
0.0,0.0,1.0,0.0,46.0,1.0,0.0,0.0,255.0,-2.9274035,0.3813608,1.0,0.0,0.9443105
0.0,0.0,1.0,0.0,47.0,3.0,0.0,0.0,205.0,-2.122877,0.28261438,0.0,1.0,0.4353673
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-3.0,1850.0,2.8996239,0.4766506,0.0,1.0,4.100376
1.0,1.0,0.0,1.0,36.0,6.0,36.0,-11.0,1089.0,5.8419333,0.13064066,0.0,1.0,1.1580666
0.0,0.0,1.0,0.0,2.0,2.0,0.0,-4.0,178.0,-3.2758033,0.47599,0.0,1.0,3.2570505
0.0,0.0,1.0,0.0,76.0,1.0,0.0,4.0,111.0,-3.0846388,0.82726127,1.0,0.0,-0.93654233
1.0,1.0,0.0,1.0,15.0,5.0,9.0,-4.0,42.0,1.927385,0.40107372,0.0,1.0,2.5372264
1.0,1.0,0.0,1.0,40.0,1.0,3.0,7.0,670.0,2.133206,0.87538666,1.0,0.0,1.3456228
1.0,1.0,0.0,1.0,39.0,3.0,7.0,-10.0,163.0,2.5295763,0.031736452,1.0,0.0,0.844252
1.0,1.0,0.0,1.0,48.0,1.0,6.0,-10.0,2051.0,2.1699097,0.20667124,1.0,0.0,0.652833
0.0,0.0,1.0,0.0,55.0,10.0,2.0,-5.0,86.0,-2.666545,0.15320931,0.0,1.0,0.24781047
0.0,0.0,1.0,0.0,44.0,2.0,0.0,0.0,3352.0,-2.9762626,0.59457076,0.0,1.0,0.8740831
1.0,1.0,0.0,1.0,36.0,1.0,2.0,14.0,1875.0,1.5110111,0.8851116,1.0,0.0,1.4770545
0.0,0.0,1.0,0.0,13.0,2.0,0.0,-17.0,900.0,-2.8128965,0.046394363,0.0,1.0,3.073744
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-14.0,422.0,2.4603984,0.05240724,1.0,0.0,4.5396013
0.0,0.0,1.0,0.0,14.0,1.0,-1.0,0.0,3254.0,-4.091092,0.57526517,1.0,0.0,3.4533107
1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1461.0,2.3470273,0.8993562,1.0,0.0,4.6529727
1.0,1.0,0.0,1.0,11.0,2.0,4.0,14.0,38.0,-2.8209307,0.9993018,0.0,1.0,2.8209307
1.0,1.0,0.0,1.0,32.0,1.0,32.0,0.0,3130.0,4.51992,0.6365888,0.0,1.0,2.48008
0.0,0.0,1.0,0.0,22.0,5.0,0.0,-16.0,798.0,-3.4379163,0.043332923,0.0,1.0,2.5634167
1.0,1.0,0.0,1.0,44.0,5.0,33.0,-10.0,1829.0,3.7741802,0.17841356,0.0,1.0,0.531949
1.0,1.0,0.0,1.0,40.0,1.0,2.0,17.0,500.0,1.9821078,0.99387723,1.0,0.0,1.5121678
1.0,1.0,0.0,1.0,39.0,4.0,9.0,7.0,2726.0,3.3686554,0.7886046,0.0,1.0,0.6575732
1.0,1.0,0.0,1.0,45.0,7.0,8.0,-14.0,2485.0,3.519496,0.11006687,1.0,0.0,-0.10268949
1.0,1.0,0.0,1.0,79.0,2.0,2.0,-18.0,2025.0,1.9436244,0.072866425,1.0,0.0,-1.1407743
0.0,0.0,1.0,0.0,15.0,6.0,0.0,-19.0,12.0,-2.5593934,0.0009069372,0.0,1.0,2.5593934
1.0,1.0,0.0,1.0,38.0,1.0,10.0,0.0,3114.0,3.0898964,0.5479562,0.0,1.0,0.7852288
0.0,0.0,1.0,0.0,7.0,1.0,-5.0,17.0,1946.0,-3.780371,0.9387097,0.0,1.0,3.4272504
0.0,0.0,1.0,0.0,6.0,3.0,0.0,-13.0,366.0,-2.6208558,0.048243932,0.0,1.0,2.9474275
1.0,1.0,0.0,1.0,37.0,1.0,2.0,18.0,1504.0,2.2539759,0.9362244,1.0,0.0,1.0442168
1.0,1.0,0.0,1.0,67.0,1.0,2.0,-18.0,1238.0,2.0995312,0.047219533,1.0,0.0,0.19448067
1.0,1.0,0.0,1.0,45.0,2.0,3.0,-3.0,3055.0,2.5188034,0.51146686,0.0,1.0,1.1202792
0.0,0.0,1.0,0.0,37.0,13.0,1.0,-24.0,298.0,-2.068306,0.0003873875,1.0,0.0,0.6264785
1.0,1.0,0.0,1.0,47.0,1.0,1.0,-7.0,2800.0,1.9246231,0.29241532,1.0,0.0,1.1400673
0.0,0.0,1.0,0.0,53.0,10.0,0.0,14.0,1806.0,-0.079296716,0.89236915,0.0,1.0,0.079296716
0.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,177.0,-3.6308084,0.6531231,1.0,0.0,2.789766
1.0,1.0,0.0,1.0,17.0,9.0,15.0,-24.0,1474.0,3.6996384,0.010832419,0.0,1.0,2.6925313
1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,363.0,2.6789403,0.9664572,1.0,0.0,4.3210597
1.0,1.0,0.0,1.0,24.0,3.0,5.0,14.0,71.0,1.4111893,0.99946576,0.0,1.0,1.7208678
1.0,1.0,0.0,1.0,32.0,3.0,16.0,7.0,3026.0,3.3044095,0.68244755,0.0,1.0,1.6618257
0.0,0.0,1.0,0.0,31.0,7.0,0.0,-15.0,1120.0,-2.9585176,0.066044025,0.0,1.0,1.7012721
1.0,1.0,0.0,1.0,21.0,4.0,17.0,-8.0,188.0,3.3846865,0.097843915,0.0,1.0,2.5351098
1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1986.0,2.3071947,0.88846296,1.0,0.0,4.6928053
1.0,1.0,0.0,1.0,32.0,2.0,12.0,-17.0,1367.0,3.0159013,0.068702824,0.0,1.0,1.7097759
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-14.0,244.0,2.4621034,0.03605605,1.0,0.0,4.5378966
0.0,0.0,1.0,0.0,66.0,1.0,0.0,7.0,214.0,-3.077825,0.9113371,1.0,0.0,-0.3191321
1.0,1.0,0.0,1.0,22.0,10.0,19.0,-7.0,167.0,3.8046293,0.162401,0.0,1.0,2.231941
